task_id,line,machines,station,stations,frequency,seq,part_name,action,standard,pic_label,doc_no,doc_rev,doc_effective,source_sheet,active
BC2495C2D2,BHP,BHP1;BHP2;BHP3,OP3,OP1;OP2;OP3;OP4,SHIFTLY,10,All Lensa sensor BST,Bersihkan dengan cara di lap kering NWO sisa splicing,"Bebas dari debu NWO, fluff, SAP","OP 1,2,3,4",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
1514680AF3,BHP,BHP1;BHP2;BHP3,OP3,OP1;OP2;OP3;OP4,SHIFTLY,11,All Lensa sensor Reject material,Bersihkan dengan cara di lap kering NWO sisa splicing,"Bebas dari debu NWO, fluff, SAP","OP 1,2,3,4",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
3A08059F39,BHP,BHP1;BHP2;BHP3,OP3,OP1;OP2;OP3;OP4,SHIFTLY,12,All Roller,Bersihkan dengan Spatula yang diberikan cairan kebersihan toluen,Bebas dari akumulasi glue,"OP 1,2,3,4",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
B1A64D275A,BHP,BHP1;BHP2;BHP3,OP3,OP1;OP2;OP3;OP4;PACKER,SHIFTLY,13,Lantai (Front & Back) mesin,Bersihkan dengan disapu dan Vacumm Cleaner,Bebas dari debu,"OP 1,2,3,4, Packer",DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
BD072394F2,BHP,BHP1;BHP2;BHP3,OP3,OP3,SHIFTLY,14,Bifolding vertikal dan horizontal,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, disemprot air gun",Bebas dari debu NWO dan sambungan roundbelt utuh/tidak putus sebagian,OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
114D35AF75,BHP,BHP1;BHP2;BHP3,OP3,OP3,SHIFTLY,15,Final product Turning,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, disemprot air gun",Bebas dari debu NWO dan akumulasi glue,OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Shiftly & Daily OP 3,TRUE
9DDB57205D,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,1,Katup & Hooper SAP,Bersihkan dengan disemprot air gun,"Bebas dari kerak SAP, katup kondisi tidak berkerak",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
9B19FAEBF9,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,2,Corong SAP,Bersihkan dengan disemprot air gun,"Bebas dari kerak SAP, karat dari corong",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
C032322235,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,3,Belt Feeding SAP 1 & 2,Bersihkan dengan sikat dan disemprot air gun,"Bebas dari kerak fluff,SAP dan pastikan belt beserta guide utuh tidak sobek/hilang sebagian, belt tidak geser",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
19522DA0AB,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,4,Chamber Drum Forming,Bersihkan dengan semprot air gun,"Bebas dari kerak fluff dan SAP, teflon chamber terpasang rapat (centerline marking baut)",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
939265A8C2,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,5,Drum Forming,"Bersihkan dengan semprot air gun (setiap shift), cuci (setiap minggu)","Bebas dari kerak fluff dan SAP, mesh kondisi utuh tidak sobek/hilang sebagian, mold drum forming utuh/tidak terkikis",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
59AE387FF8,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,6,ADL Cutter & Anvil & Vacum Conveyor,Bersihkan dengan disemprot air gun,Bebas dari kerak fluff dan SAP,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
789D955267,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,7,All Conveyor Belt,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, divaccum menggunakan vaccum cleaner","Bebas dari debu NWO,akumulasi glue dan pastikan kondisi baut adjuster kencang dan vacum tidak mampet (Cek standar vaccum presure switch)",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
63A18E9D02,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,8,Selang angin & Air Gun,"Cek kondisi selang dan air gun, ganti selang dan air gun apabila bocor",Tidak ada Kebocoran angin,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
9D3335F1D9,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,9,All roller,Bersihkan dengan Spatula yang diberikan cairan kebersihan toluen,"Tidak ada roller macet, roller tidak goyang dan center",OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
CDC5E85D61,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,10,All belt roller,Bersihkan dengan cara dilap NWO sisa splicing yang diberikan cairan toluen,Tidak ada kerak menempel,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
0F41CE3B52,BHP,BHP1;BHP2;BHP3,OP1,OP1,WEEKLY,11,All Baut Pengunci Safety Door,Kencangkan baut engsel safety door,,OP 1,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 1,TRUE
A6401D36E7,BHP,BHP1;BHP2;BHP3,OP2,OP2,WEEKLY,1,Drum Forming,"Bersihkan dengan semprot air gun (setiap shift), cuci (setiap minggu)",Bebas dari kerak fluff,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 2,TRUE
0AFBEED794,BHP,BHP1;BHP2;BHP3,OP2,OP2,WEEKLY,2,Roller Elastic Leg Band & Leg Cuff,Bersihkan roller dari sisa elastic yang menggulung,Bebas dari sisa elastic,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 2,TRUE
E836972B45,BHP,BHP1;BHP2;BHP3,OP2,OP2,WEEKLY,3,Pad Turning Unit (Rotator),"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu NWO dan akumulasi glue,Flexible hose tidak sobek dan greasing gear",OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 2,TRUE
7BF30620F6,BHP,BHP1;BHP2;BHP3,OP2,OP2,WEEKLY,4,All Conveyor Belt,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, divaccum menggunakan vaccum cleaner","Bebas dari debu NWO,akumulasi glue dan pastikan kondisi baut kencang dan vacum tidak mampet (Cek standar vaccum presure switch)",OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 2,TRUE
3A3BEFFFAC,BHP,BHP1;BHP2;BHP3,OP2,OP2,WEEKLY,5,Selang angin,"Cek kondisi selang, ganti selang apabila bocor",Tidak ada Kebocoran angin,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 2,TRUE
7C67AD02CB,BHP,BHP1;BHP2;BHP3,OP2,OP2,WEEKLY,6,Flexible hose/Selang vaccum,"Cek kondisi selang, ganti selang apabila bocor",Tidak ada Kebocoran vaccum,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 2,TRUE
AD94697545,BHP,BHP1;BHP2;BHP3,OP2,OP2,WEEKLY,7,All roller,Bersihkan dengan Spatula yang diberikan cairan kebersihan toluen,Tidak ada roller macet,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 2,TRUE
6BC2A51690,BHP,BHP1;BHP2;BHP3,OP2,OP2,WEEKLY,8,All belt roller,Bersihkan dengan cara dilap NWO sisa splicing yang diberikan cairan toluen,Tidak ada kerak menempel,OP 2,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 2,TRUE
AA89E1D06E,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,WEEKLY,1,Drum Forming,"Bersihkan dengan semprot air gun (setiap shift), cuci (setiap minggu)",Bebas dari kerak fluff,OP 3&4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
28EC0245A1,BHP,BHP1;BHP2;BHP3,OP3,OP3,WEEKLY,2,Roller bifolding vertikal dan horizontal,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Kencangkan baut, dan marking baut sejajar",OP 3,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
EEC281DB00,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,WEEKLY,3,All Roller Elastic,"Bersihkan dari sisa elastic gulung, periksa kondisi roller (macet/tidak), dan berikan pelumas white oil","Bebas dari sisa elastic, roll tidak macet",OP 3&4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
AAB96F0D44,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,WEEKLY,4,All Conveyor Belt,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, divaccum menggunakan vaccum cleaner","Bebas dari debu NWO,akumulasi glue dan pastikan kondisi baut kencang dan vacum tidak mampet (Cek standar vaccum presure switch)",OP 3&4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
337A1F31A0,BHP,BHP1;BHP2;BHP3,OP3,OP4,WEEKLY,5,Folding Sachet,"Bersihkan dengan disemprot air gun, dan di lap NWO sisa splicingan yang diberikan cairan toluen","Bebas dari debu NWO, akumulasi glue",OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
D62EDF9487,BHP,BHP1;BHP2;BHP3,OP3,OP4,WEEKLY,6,Heat Seal / Crimping Sachet,Bersihkan dengan disemprot air gun,Bebas dari debu NWO,OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
5C1D6E81F4,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,WEEKLY,7,Selang angin,"Cek kondisi selang, ganti selang apabila bocor",Tidak ada Kebocoran angin,OP 3&4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
2D40A816D2,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,WEEKLY,8,Vacuum Filter Final Turning,"Bersihkan filter dari debu, fluff dan sisa NWO","Bersih dari debu, fluff, dan sisa NWO",OP 3&4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
7D1BB79F76,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,WEEKLY,9,Timing belt,"Cek kondisi timing belt, buat EWO jika diperlukan penggantian",Pastikan kondisi Timing belt tidak sobek dan tidak kendur,OP 3&4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
ED3E06A0A6,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,WEEKLY,10,Flexible hose/Selang vaccum,"Cek kondisi selang, ganti selang apabila bocor",Tidak ada Kebocoran vaccum,OP 3&4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
F9A246C6D9,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,WEEKLY,11,All roller,Bersihkan dengan Spatula yang diberikan cairan kebersihan toluen,Tidak ada roller macet,OP 3&4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
C4A9D1F904,BHP,BHP1;BHP2;BHP3,OP3,OP3;OP4,WEEKLY,12,All belt roller,Bersihkan dengan cara dilap NWO sisa splicing yang diberikan cairan toluen,Tidak ada roller macet,OP 3&4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 3 & 4,TRUE
9F406CBE4C,BHP,BHP1;BHP2;BHP3,OP4,OP4,WEEKLY,1,Drum Forming,"Bersihkan dengan disemprot air gun (setiap shift), cuci (setiap minggu)",Bebas dari kerak fluff,OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
F44FADEF9D,BHP,BHP1;BHP2;BHP3,OP4,OP4,WEEKLY,2,Folding Sachet,"Bersihkan dengan disemprot air gun, dan di lap NWO sisa splicingan yang diberikan cairan toluen","Bebas dari debu NWO, akumulasi glue",OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
CA91618E7F,BHP,BHP1;BHP2;BHP3,OP4,OP4,WEEKLY,3,Heat Seal / Crimping Sachet,Bersihkan dengan disemprot air gun,Bebas dari debu NWO,OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
E60261FBAE,BHP,BHP1;BHP2;BHP3,OP4,OP4,WEEKLY,4,Nozzle Glue (Sesuai Area),Bersihkan dengan sikat yang di berikan cairan white oil dan disemprot air gun,Bebas dari kerak,OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
EC2C07AE0E,BHP,BHP1;BHP2;BHP3,OP4,OP4,WEEKLY,5,All Conveyor Belt,"Bersihkan dengan cara di lap NWO sisa splicing yang diberikan cairan toluen, divaccum menggunakan vaccum cleaner","Bebas dari debu NWO,akumulasi glue dan pastikan kondisi baut kencang dan vacum tidak mampet (Cek standar vaccum presure switch)",OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
53536C4D30,BHP,BHP1;BHP2;BHP3,OP4,OP4,WEEKLY,6,Selang angin,"Cek kondisi selang, ganti selang apabila bocor",Tidak ada Kebocoran angin,OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
DAD3B03198,BHP,BHP1;BHP2;BHP3,OP4,OP4,WEEKLY,7,Timing belt,"Cek kondisi timing belt, buat EWO jika diperlukan penggantian",Pastikan kondisi Timing belt tidak sobek dan tidak kendur,OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
130F8D4C23,BHP,BHP1;BHP2;BHP3,OP4,OP4,WEEKLY,8,All roller,Bersihkan dengan Spatula yang diberikan cairan kebersihan toluen,Tidak ada roller macet,OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
391D147128,BHP,BHP1;BHP2;BHP3,OP4,OP4,WEEKLY,9,All belt roller,Bersihkan dengan cara dilap NWO sisa splicing yang diberikan cairan toluen,Tidak ada roller macet,OP 4,DAM/FRM/MEX-08,04,31 Agustus 2023,Weekly & Monthly OP 4,FALSE
303EE51A71,BHP,BHP1;BHP2;BHP3,PACKER1,PACKER1,WEEKLY,1,Pipa Blower dan Pipa Angin,Bersihkan dengan dilap popok bekas,Bebas dari debu,Packer 1,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3) Weekly & Monthly Pack,TRUE
C846D4B60B,BHP,BHP1;BHP2;BHP3,PACKER1,PACKER1,WEEKLY,2,Akrilik Bagian Atas Mesin,Bersihkan dengan sapu,Bebas dari debu,Packer 1,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3) Weekly & Monthly Pack,TRUE
4192D8E5CE,BHP,BHP1;BHP2;BHP3,PACKER1,PACKER1,WEEKLY,3,Body Tangki Lem,Bersihkan dengan kemoceng,Bebas dari debu,Packer 1,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3) Weekly & Monthly Pack,TRUE
E6A1FFA63B,BHP,BHP1;BHP2;BHP3,PACKER1,PACKER1,WEEKLY,4,Lantai Area Tangki Lem,Bersihkan dengan sapu,Bebas dari debu,Packer 1,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3) Weekly & Monthly Pack,TRUE
4656E1D8A5,BHP,BHP1;BHP2;BHP3,PACKER1,PACKER1,WEEKLY,5,Tangga Menuju Tangki Lem,Bersihkan dengan sapu,Bebas dari debu,Packer 1,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3) Weekly & Monthly Pack,TRUE
969563144C,BHP,BHP1;BHP2;BHP3,PACKER2,PACKER2,WEEKLY,1,Part & Lantai & Pintu Akrilik Mesin (Frame FD1#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 2,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet2,TRUE
FB6E81DAE5,BHP,BHP1;BHP2;BHP3,PACKER2,PACKER2,WEEKLY,2,Part & Lantai & Pintu Akrilik Mesin (Frame FD2#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 2,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet2,TRUE
2EE5F35143,BHP,BHP1;BHP2;BHP3,PACKER2,PACKER2,WEEKLY,3,Part & Lantai & Pintu Akrilik Mesin (Frame FD2#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 2,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet2,TRUE
A6DB672C60,BHP,BHP1;BHP2;BHP3,PACKER3,PACKER3,WEEKLY,1,Part & Lantai & Pintu Akrilik Mesin (Frame FD3#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 3,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet3,TRUE
A86AA27255,BHP,BHP1;BHP2;BHP3,PACKER3,PACKER3,WEEKLY,2,Part & Lantai & Pintu Akrilik Mesin (Frame FD3#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 3,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet3,TRUE
7AAED45184,BHP,BHP1;BHP2;BHP3,PACKER4,PACKER4,WEEKLY,1,Part & Lantai & Pintu Akrilik Mesin (Frame FD4#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 4,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet4,TRUE
47F7DAC3F4,BHP,BHP1;BHP2;BHP3,PACKER4,PACKER4,WEEKLY,2,Part & Lantai & Pintu Akrilik Mesin (Frame FD4#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 4,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet4,TRUE
4943292EF5,BHP,BHP1;BHP2;BHP3,PACKER5,PACKER5,WEEKLY,1,Part & Lantai & Pintu Akrilik Mesin (Frame FD5#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 5,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet5,TRUE
FF5C825EC7,BHP,BHP1;BHP2;BHP3,PACKER5,PACKER5,WEEKLY,2,Part & Lantai & Pintu Akrilik Mesin (Frame FD5#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 5,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet5,TRUE
EC27CFA1C6,BHP,BHP1;BHP2;BHP3,PACKER5,PACKER5,WEEKLY,3,Part & Lantai & Pintu Akrilik Mesin (Frame FD6#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 5,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet5,TRUE
F7F0C04CF9,BHP,BHP1;BHP2;BHP3,PACKER5,PACKER5,WEEKLY,4,Part & Lantai & Pintu Akrilik Mesin (Frame FD6#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 5,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet5,TRUE
5E9F068878,BHP,BHP1;BHP2;BHP3,PACKER5,PACKER5,WEEKLY,5,Area Belakang Mesin (Drive Side),"Bersihkan dengan cara disemprot air gun, dan sapu","Bebas dari debu fluff, sisa glue, dan NWO",Packer 5,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet5,TRUE
E6A063B3F5,BHP,BHP1;BHP2;BHP3,PACKER6,PACKER6,WEEKLY,1,Part & Lantai & Pintu Akrilik Mesin (Frame FD7#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3)Weekly & Monthly Packe,TRUE
6321593D82,BHP,BHP1;BHP2;BHP3,PACKER6,PACKER6,WEEKLY,2,Part & Lantai & Pintu Akrilik Mesin (Frame FD7#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3)Weekly & Monthly Packe,TRUE
0B1D608675,BHP,BHP1;BHP2;BHP3,PACKER6,PACKER6,WEEKLY,3,Part & Lantai & Pintu Akrilik Mesin (Frame FD8#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3)Weekly & Monthly Packe,TRUE
4436D77939,BHP,BHP1;BHP2;BHP3,PACKER6,PACKER6,WEEKLY,4,Part & Lantai & Pintu Akrilik Mesin (Frame FD8#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3)Weekly & Monthly Packe,TRUE
AC8AE1DB6A,BHP,BHP1;BHP2;BHP3,PACKER6,PACKER6,WEEKLY,5,Part & Lantai & Pintu Akrilik Mesin (Frame FD9#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3)Weekly & Monthly Packe,TRUE
E38ADC5749,BHP,BHP1;BHP2;BHP3,PACKER6,PACKER6,WEEKLY,6,Part & Lantai & Pintu Akrilik Mesin (Frame FD9#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3)Weekly & Monthly Packe,TRUE
83F7AD6081,BHP,BHP1;BHP2;BHP3,PACKER6,PACKER6,WEEKLY,7,Part & Lantai & Pintu Akrilik Mesin (Frame FD10#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3)Weekly & Monthly Packe,TRUE
34511FFEA2,BHP,BHP1;BHP2;BHP3,PACKER6,PACKER6,WEEKLY,8,Part & Lantai & Pintu Akrilik Mesin (Frame FD11#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3)Weekly & Monthly Packe,TRUE
F54CBE57EC,BHP,BHP1;BHP2;BHP3,PACKER6,PACKER6,WEEKLY,5,Area Belakang Mesin (Drive Side),"Bersihkan dengan cara disemprot air gun, dan sapu","Bebas dari debu fluff, sisa glue, dan NWO",Packer 6,DAM/FRM/MEX-08,04,22 Januari 2024,(MESIN 3)Weekly & Monthly Packe,TRUE
C945A8B9C6,BHP,BHP1;BHP2;BHP3,PACKER7,PACKER7,WEEKLY,1,Part & Lantai & Pintu Akrilik Mesin (Frame FD12#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet6,TRUE
D34337D8DB,BHP,BHP1;BHP2;BHP3,PACKER7,PACKER7,WEEKLY,2,Part & Lantai & Pintu Akrilik Mesin (Frame FD12#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet6,TRUE
F50E2D052B,BHP,BHP1;BHP2;BHP3,PACKER7,PACKER7,WEEKLY,3,Part & Lantai & Pintu Akrilik Mesin (Frame FD13#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet6,TRUE
2694B0B0C7,BHP,BHP1;BHP2;BHP3,PACKER7,PACKER7,WEEKLY,4,Part & Lantai & Pintu Akrilik Mesin (Frame FD13#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet6,TRUE
DFF4ACD7E5,BHP,BHP1;BHP2;BHP3,PACKER7,PACKER7,WEEKLY,5,Part & Lantai & Pintu Akrilik Mesin (Frame FD14#-1),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet6,TRUE
F08E78020C,BHP,BHP1;BHP2;BHP3,PACKER7,PACKER7,WEEKLY,6,Part & Lantai & Pintu Akrilik Mesin (Frame FD14#-2),"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet6,TRUE
43A41B929E,BHP,BHP1;BHP2;BHP3,PACKER7,PACKER7,WEEKLY,7,Stacker,"Bersihkan dengan cara di lap popok bekas, NWO sisa splicing yang diberikan cairan toluen, disemprot air gun","Bebas dari debu fluff, sisa glue, dan NWO",Packer 7,DAM/FRM/MEX-08,04,22 Januari 2024,Sheet6,TRUE
